ID,Age,DaysSinceCreation,NameHash,DocIDHash,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
59093,31,206,0x50394F10976A63713527F71F2933D44769BC1929B7046243A1082721E2CDFEFE,0x2AE64D769B05AB2630CC9E83BF82A342A237215E7AAF7E081471F89A72789937,66,420.8,260,0,0,1,8,4,210,210,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
3459,24,1011,0x4193236CDAEA1BCC17C871BA767A25CDA39345F35D4EC810AE41E9E5A262C5B5,0xC1927FDC04B59D21BC7B9D52A63CDAD9FB1E92EFE714A1DA94252940B71AB75F,59,395.25,5,0,0,1,5,5,1016,1016,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
12343,58,866,0xEE2152C556052ADD7BC413BF60EEA980DE8823336CAF5AD8B7BF48A4B400DB74,0x888E591ECEE73F83CB356072698FBC5CEA1F04D81700E603EADD0247EECD9267,9,312.81,441,0,0,1,6,3,869,869,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
39419,44,435,0x8C66577DCA8C89A54DAD729B2BCA1FA3A995CF11A4ED529468F2AA1DAD9D02B4,0xA0F31D30D093946A114523EA3B0972F3F997DE127257819DD6C52D885D4CFAE1,35,1110,95,0,0,1,5,5,440,440,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
12448,53,865,0xC49BBA0FCC7869B1F2CCD82A4F7502BD829688FF83920D684204149C915E1D18,0x21A30DD136A6FB6D11B4C2734823E6EEC7F887E9F1727ABD85124846398B6AEF,149,652.2,95.5,0,0,1,12,6,871,871,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
19852,55,749,0xDC86CF8C581E2947DABBD9DE02BC3C488A788B489C5ED9BBBC87D869071E4826,0x850662FF574AD96396ACDB71BA43F9994D8C76B3B540E398F480D54686AD60DF,89,184,40.5,0,0,1,4,2,751,751,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
33150,53,525,0x590982C0C3CD75A544D8F2BAB2AA3247437EAED57E44A2355994368F3AC3F5D0,0xF8A6296AE80BEEF91F3F242F322E9820033A821802F9CDB0F9558D57FB215D4C,11,402,42,0,0,1,6,3,528,528,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
22134,51,690,0x4EF3CF26B80C985F30A38A8ACDBFEE1232E7AD98E3CB5897D7F499E11725A1A1,0x1B5ED475806EE1F44713BCB03AC0629356A3C0C00D8B7535625547FA1455193D,20,232,172.5,0,0,1,8,4,694,694,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
59803,30,200,0xB156FD59F920C4D9E947F7D8EF0628AF1BB3723F7D0A89960767C76501CF4D00,0x277C52001CDEA2CA64C15CDE9E0B6F616ADE3D68EA43D6FE757C73228C954655,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
42387,37,385,0xE80F00B5AEF5F648C18FD2105FE6B1F65FDFE797ACAED032E70B0D6793325411,0x484EB2DE73FFABA76EF172B016D5429A8980EE621A3344FD9D37A2BE029884BA,128,351.12,106.5,0,0,1,9,3,388,388,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
12440,24,865,0x0D86DADD9C110CB84E2712E6DA204F6C60782AD41422C8E67829D61F25368F6E,0x3424269E0A19C263D50B0C8AE737C2AFE01A89DDC4C50FF87FBB26848FC64E1A,0,138,36,0,0,1,2,1,866,866,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
8366,65,927,0xEC32462D39B58A8EC8473C3FB4337B305B4BB3DE7B8C5CE97D8408B0A98D1837,0x8D04022EE470CD20CDF15A1AE3297CD6DA4C73BC67D1B40CECF479D98C37A855,256,126,112,0,0,1,4,2,929,929,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
68147,25,136,0x34785440CF3D00F1B390812AF40DA3C4FD2EE0FCAA42AB37C157C3AF52902788,0x328B4A3A3EA0A46B453F1D678FF860BB873790176FF81073B8230F71227225EC,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
26956,61,612,0xDF2B97DE007DDC2F7C3B2B9D4EE4581EF74A90110FA18F221C53E3B29D0814E2,0x9880E2DE86AF113B49A68C644CD2C4702E122C4493B10173BC635571CBC21D27,79,483,296,0,0,1,8,4,616,616,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
52965,28,255,0x6DC4EE0B0B555812760DD7C13DCC408C56EDECA60E7B631A439F8163AD3A2A4C,0x78D3D28C211C1954A6B731F9E3A6A4938404DEA2223C03F6FE0B2FA524DBFADA,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
47419,21,304,0xAF221CD1300707466339D36D4C224B072FCB73AF476C2187C2EE7D3A6D5D2642,0x8F8145480DD86EC1884FA27BE5C5BAE694A5C27C2E6DF74E036808F6B991A638,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
4491,28,992,0x4B4F93D010DA2FA8CE0E453F627E7F4DC7BC9851CAA7C17ED45D10B35988B4C0,0x3B1A16359AA1509775147E332F4B15FB6627730DB5926B8C6D8FC34AADCA3CDD,42,189,4,0,0,1,4,2,994,994,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
42959,28,364,0x251EF6542A7BE27AB8B37E0783AA46F8B87A947B810260B8E58F0D8963167183,0x1A35AF6C4A33E62EE188EDBBB8832557B8D7BD8FC06CEB2EC6A2BCB52C945D5E,68,223.2,159.5,0,0,1,4,2,366,366,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
68305,51,135,0x9D4E8FFF91ACBAEA1C997147DEBC0D67A747E30AB43C34A9520AD756FDF7DB7F,0x9A95A5F32C6986366A29A5884FE7E0F7A298130D892781F24561481E0DDE50F8,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
50557,43,274,0x2E7FBC4D38AEC71D73C393455F2BA3521E5E59A63F003D93C40DC3BB935CC906,0xADC1850246D195ABCE4DF6CC3358A64F01EF8F9B209DB1CAC8626C9A17DA78A3,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
31453,40,549,0xDA4C00620EA08A450F99D973ACC5C1D0E43BA84809299B656D492005E281B0D0,0xD78E5E8814CA43DEF903C60DD3A654F8293333E73ACD004701CA37B6258B7E7F,123,158.4,17,0,0,1,4,2,551,551,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
15247,55,824,0x3DD364ABA70321B57616E0F250CCC252742AD1560875BC5F89B13BD803D5D92D,0x56B4507F19D95EC3056272312212B394281CCFF2EF477AB9B179E48E920AAFF1,34,315,61,0,0,1,6,3,827,827,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
3432,66,1012,0x93B042D8E196858425A3F722E42558CDDF96200D6F199E621C5D8800D6FEEB92,0x1B18CBC2AE63AA34863BBD5927C24F388F01ED6492601F9DBC44C462872DEF84,56,395,103.19,0,0,1,8,4,1016,1016,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
65529,16,157,0xCFB0CCE3712F076DE9184F3E5E4907E344F01440F84608CC58DB6C46FFA2E91D,0x60992A07E3461E9A4BA339D0BB8B4739EBADB07BB7D936D4D6175CC3178B843C,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,1
52007,48,263,0xBE15DDCCF284385221B4A21E067D38D4A3B4F1FDA9D012A6BE424328A377A9DE,0x9BAC469D3842964817A4E4D3347109AC8E83A8E9EC29B923642C6D6EFEE7EF95,60,327,21,0,0,1,3,3,266,266,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
33175,36,525,0x3A19024A2DAE0AF42F22C34E7E7997147D423F73421880EC2FF96F0083D8FD2F,0x492AEC52312709FAFC93BA5F8566A63275F6E9D40F82AE240B710EBB002F2AFC,48,1070.8,361.8,0,0,1,20,5,530,530,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
25618,43,634,0xCCEA13687E0D0C256137DDA4423C56728887C1D2C5FCD9E0A59BF0244D00FA04,0xD7A5D63370FC6ACA0FA740D9F6738B48DBC3DE11D0127846010D2ECFF865AE05,60,396,37,0,0,1,8,4,638,638,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
25688,40,633,0x36C8F987FF46CA2A33CE97B62E713EAD57549C062E3FB67874706B41BC15769E,0x6A0DD8FDB9422D869E07B50D4CF6F41D026757DBDB3DB8E0781F01B5A4BCBF56,65,420,58.5,0,0,1,8,4,637,637,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
50799,30,273,0xB50E8AF0808968E992674FE5A60C8F9B0FC56D9951BC84CA94880A9E99D209E4,0xF5C1964EF05801D9FD4EAD9A550CB6D8C0FF720E197CFC1C771B4FBCD09E2AFD,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
12414,38,865,0xAD78EC83AD5A1D9A76D8AF13DDB126FEF7F3EF1EC61E5BC1D4E0A815CDAB578C,0x69C030C31CDE2DE529CD549C21C32D691EC1D08DAA58C725E822E1984B4312B9,8,414,69,0,0,1,6,3,868,868,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
1817,22,1040,0xF1D9F2E7A3A64BA07042CB2231F8CF13BE12C030DAF4F9621C1BC0715E4099DE,0xD62E01531012D01366B1A3538538ABEFC36D6DA6C284B2F69307A306F4B14BDF,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
30187,16,568,0x750DBA5362C14DFBF8C1C9B9AD69C6A572E2B4F0F361165C16ACF86509537E39,0x51BBCCAC73B17230932BFD6D8695EA60C3BACF52888857FBB257FE2DE6A41427,239,2220.45,172.48,0,0,1,7,7,575,575,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
21059,61,718,0xECB1C32E24CCC8D9D344D6656D063D3753D36B10E2449EBE133EC546AB0374A9,0x7857F379FA3A701678D1B72C3082F47E8F092F1FFEC0557B45AAA6405E67511C,262,209.7,42,0,0,1,6,3,721,721,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
6118,51,964,0x90F6A013B1A264BA5F5F4E01910FC53EB01A1FF0AF4F8366586142BF3B83D3DF,0xE137F6300368FC9912AE7BE7F0E82B342F1C57FF50D8BA20FBADD70C48A4BC51,183,441.5,102,0,0,1,10,5,969,969,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
82714,34,8,0x5C20FB2720D928D9B8D927EEDEEDD2E542C1F949789FE7662C757CAEE2058A6A,0x985E702FFDF655F88231658B510F43D27B0687D3466DCED1158FEBE0B181821F,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,1,0,0,0,0,0,0
60131,59,198,0xA4A079123C5B4123BBAFCA0518F863271D7BF8F9438D8AA296F6A2B18BCC53B5,0xFE3B1B29D03BDC6D3CD1A1465325FFC4B1A9238A9B549DEC85DA000317BB0DAE,138,645,220,0,0,1,10,5,203,203,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
7630,62,938,0xC032AC05806B5B3C4BED46D53269FA052DD064D5E76E8FDA41A0B39EF78B5AA6,0xDB434CAE73E5BB00FB70C33D6DA67363644BACC17D2DA01EEA34DC7C000EB64D,7,238,17,0,0,1,4,2,940,940,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
16554,65,806,0x8C09F3876CD9F59070AC12A2BA34DE2361CEAE912AFC4E1A246D8F13BCE5AD93,0xEE254433163B9DBDE1FEE2B779F1DC2A385E80B97F07690497C8D0094490E9F8,96,530.4,95.5,0,0,1,6,3,809,809,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
38093,30,452,0x1EFD44EA84410FF44AE93B289B59271B8C66178B0623579D9E32003BE05547B0,0xE3F68238F54D38B52D2FF1619BBB96E14B7A34F1ADA784ABC6B51620BFBAA64D,106,263.2,63,0,0,1,6,3,455,455,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
31167,69,552,0xB96AB9E2D38CB94FD26D8361945D8D1E8839EF76F2AB1DAA41AABC998A19398F,0x4BA68FC61608C07B4B145F9B37FC99B43EE4DD43B8A4498E80ECE9FCDE845619,263,348,80,0,0,1,8,4,556,556,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
61816,36,184,0xBA1E6AB47490D26388ECC1D99840FD742704BCD061F0F23647048C66BA241359,0x695147380A6E3D6C25CB0D2F3B16102492DD7640D4D84198D2EB3364ECCE4A3A,1,134,7,0,0,1,1,1,185,185,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
48289,32,295,0xDF043BF585526340DBCFD2E64669DE8072D27FE0E4CDF8E1D90A726C026FE8D4,0xCD77366792F8DCA826C2A9BB9E882A88E599AFEA29DA54AEFEAC7369AE72DE26,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
32987,34,527,0x49092EE786BFD8F83AD6C1388EE4395207039C263FA8FDCA28C4CD15F0A18BE1,0x31600BA61553612CAC8C43CEAEA062D430ED4298D2319F34280CB323E41CE070,86,356,71,0,0,1,4,2,529,529,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
18863,33,768,0x5D85FA961AD0D3BEF1039A97A4031A9667336EE7600C7EBBFF342FD11D144E5D,0x5E5B062C95906294026EC578D5F0B500FC324EF19C429C28590714BB935368C6,57,60.98,2.2,0,0,1,2,1,769,769,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
50854,63,272,0x3F337A8BCFB543D985493CD9306CD307897788DF1D2E1605F403974D26D6FF94,0x7D5E9E2A07D7E54A561283AC40F2965F6054B68CDFA67A89831677BFF6716131,80,420,175.9,0,0,1,5,5,277,277,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
49033,62,289,0x9AC1CE4FD9DB207ADA4AC14017768A99FC19F317E0CF0BA73CA253A7533331D4,0x5E9E4E66DD3909D1948AE800DEDED49CBA4EA1F792F7EE1349F44F1D745946E1,24,1290,458.5,0,0,2,5,3,289,291,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
37233,39,463,0x24A13D8BC3FB92C34FC390D94F34285910F8EA7D04EBD1678D8C2352281CDE1B,0xB43717D6432C6119434D585206F47D374CEAF1166B21310D0F4584449616E969,232,160.2,102,0,0,1,4,2,465,465,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
36697,37,470,0x94F0960531B166BE83D6845C6E5D17694C0C5E06C6E9612473D1335E9A9EED1A,0x36EFFAF2CCA2F152A8F5D3CA1FCB24EF579CBA5EEF0F5C1125869F925FAE28D1,229,456,58.5,0,0,1,4,2,472,472,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
49333,32,285,0x111BE358B054BCA97D7BF941027E114B410FEA3469406B8EA250238425F0955E,0x9F334F8362B0452A814E0E7D17D82234E75FDA8C94A1B2F6A0AEB4D35F1D753E,8,576,168.5,0,0,1,4,4,289,289,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
67004,36,145,0xB24AAAFAE98625ECD40AA074F72E90BC311AFAB7B81BE01E5F66C0A9FBEF4DE6,0xF491316F9A884D69ED8676BE14707BE387FCE5D3AF8798679FFCE6D1AA69F72E,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
17625,47,790,0x80ED0FF1C7F9900A9284CCE3200CF99AC66E033C9EB3A7F0EFA8D218DFD6FE46,0x2FE505D72BC88910CBFDA90BB71185DC9524F3EED6BE4BB578E5D2F1C7E70C15,3,520,161.5,0,0,1,8,4,794,794,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
20051,37,742,0xEF90A49386F213E7ABCC0DB0DC080986EC07F6AAACA2093432BCB7462391D474,0xAF6EAD018DBBD5D555B74EBBEFC83F03DA192C43D2D04D8CC794EC2D1F22E1CB,2,417.5,150,0,0,1,1,1,743,743,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
22586,62,681,0x381439C2FB1B2FB044A323374599645D63E73CF1F14A1C2A0CF529439C8DBB86,0x1CCEF88CA9A5D8D84D0863216ED68722269D62EDCFA0D06E4B912DBDC49F566B,41,488,108.5,0,0,1,15,5,686,686,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
59078,NULL,206,0xD9AF2479D5A38C8236C959DBD0343823788F7FE5FA3D5F5C483CA114045A7919,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
83548,44,0,0xA44F070D6466D7896902D6A23A1DBD02FAF0923D301F5169B976331DD9FA8BBA,0x7E9C16B026D90D79059B1CB07F9F0EBAC6B5F2B398460B1D40641C8C33206756,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
1316,49,1051,0x5E8F1D4D664A635EA27885E922796D982E4C9D831FCEEF6FDAB62EAD3B4AFEBF,0xACBAA82CFC9EC52E07ECAC42494C74D34291908198A476ADA976282C5DB6A9E4,22,129,85,0,0,1,4,2,1053,1053,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
83440,7,1,0x0C98D88EE7E29AC95E21B8DB7009F1CA9A62B706AA87BD2DE17B59DEE8725FE5,0x99CC44F816510627A5D67D2720E042F0657B2E199CED75BC77FB17CD4D52E47B,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
24780,51,647,0x62C3F2DA266491961C3A9B58B6F41BFC3D792B7EE97B0A4DD38C147522976073,0x2C2492A9776CDAFACC9F0AD51D1843EF4001A8695AEDF7CDF55673FE8DB47F7B,57,403.2,138,0,0,1,4,2,649,649,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
65019,50,161,0xBAF5A12AC102A2B4C534C05F67D1F0EEA51A31191713ECA35BB4965F8C973294,0x61B56691B0FBD3915868926AD1A6B223957CEADF9237B2F93755E7D67152FD82,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
18081,29,781,0x4578C8C1D6ED4FC40EF257762D32F4DE46065C66D7D22209A1507E2B88BF5BB4,0xC421F504C87F122609935DB7E1F750181F7A9C445C5B3E58DA48294DB1137FBB,81,562.4,28,0,0,1,4,4,785,785,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
16829,49,801,0xB905E1823648E39F4B1B0763F1CC29B0E1137D28F85C52536420AD74CF549D0B,0x7413F2D44F374255760B5805B34F4EE430F4CB56F359D24DAA59DA4FE351C717,119,1804.5,283.5,0,0,1,10,5,806,806,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
36561,60,472,0x13B726F358441CD8C057B4B06E265E5BF20F967AA22DBDA1027CBF1D75886D34,0x5BBEA78B9E55B091F35BDF23E9A8B5D408975FB06CF8A8113B68562659774114,6,670,66,0,0,1,5,5,477,477,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
39673,64,431,0x6F1E7AF18A9DB41A028A9194FC39E853C4A84990E56F04584B960DF4EF792301,0x6B7F7E68A978BE85FAF6D6D6D55EB03BA90D070729BB8CBF9C39F9B8FC90E29A,517,132.8,116,0,0,1,4,2,433,433,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
47177,32,307,0x5D4F9E728C9CFE1517B36636E688A2F78F3837F02133BB40DC11C353812852B0,0x683A51D26E0E8CB47A57EEA0CA067BFA04C4CF1A43C93976C510414FE57FEE39,19,74,7,0,0,1,1,1,308,308,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
41882,24,394,0x45BD9D435902D3B56C380B866AA0E02B9EDBBAFD5BD9F56065F446353EB43599,0x6BCE27B961900C30D011D0BE490DB877C090B566509CE364E6D907962C21911E,1,117,25.5,0,0,1,2,1,395,395,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
69789,14,125,0x2B6B6DA4C89E72C99FC1D2133CBFDBA102AA72E81A06C75769466EE1D44A04B2,0x853BDBDEE644EE9E89D814B530B3A40AA824177D32499A67C30F4AE09555EFAB,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
78205,32,63,0x7B0D52189F6D9CC70259EB90BD10FE8E0795C1225C433863C98090721A2D4208,0xFE58456EA32B14453D6496CEC1EFAC5973A53B2A3C8345019D0E03150FB0FEBE,0,369,21,0,0,1,3,3,66,66,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
10993,35,886,0x824F42AAD9D84BFA1A22E2A087D0775113EBD212C88796F14BE12691C0857320,0x43E1BAB4D8D74E42BFB86C5092CBE5D20683BA632A95B7A7D5D42F2D9BEA41B8,28,154,72,0,0,1,3,1,887,887,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
30612,48,561,0xF365EA4DEB572B5D3289DE21F9A2D7EFAB7F97AF4CD2C53C9CC4DC5EBBAA5565,0x0904702D93A7D9EF86D3E03827C2DD517E12C5B7AC8D10EC5AD7A847C0C3470C,278,2200,765,0,0,1,8,4,565,565,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,1,0,0,0,0
2271,19,1031,0x10DEF3A028E768F4F8F913AD4F1D101F82CF6049AA18BC929BDF7013A328FE3F,0x02F046A8CEA3E803127EE3C2DABAB047A7B50E8BBBA372CB0EC44657070DE4A1,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,42,1050,0x0587B39D01A2454C1374A290030AEFFE474D8EDE6AAD3E4A815D4EB02AF5F6C4,0x1F3D7A22B86069BCF5BDD1D3D6F61BA6533EAD8986529519F7544832BAC32A53,137,264,49,0,0,1,6,3,1053,1053,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
60819,78,192,0x90CB1BAAD4F723DCB33EF739A7A7F24A1398A55DC8DB9B0E498BE0904DBCAD2A,0x982AF4AE26EFFE175C29543F413809EF1AFDF412D6D6E170408FD53017CB40AD,50,1316.95,592,0,0,2,20,10,192,193,Direct,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
8864,33,920,0x9ADF9A0356A8B01F0B1AE687555EAB3C2AE2D9EA4D8DFD83844DFB22B217E893,0x189E5AB1F6BF2B9A530B44871DCB241BE4991109174908D3D3F44174152F9D41,8,466,56,0,0,1,8,4,924,924,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
67740,23,139,0xE392655FB73D17EF1EF40054165E3038B6F0E94C8CE3B8FA1AECFE82DB7CC05D,0x64308828BFC12B774264A38F6779C6633109884019842B39450BB0117C1EC10C,126,497.16,76.14,0,0,1,12,6,145,145,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
75275,59,85,0x26F6B63956F9196F85FDA981C5083EEF3088BE199EFAB7E9BE2F39FD990F98F8,0x39E2321E554F2DA936B18C81F8F1F37089962847912AB4267AFA55C14D2B2DF2,2,517,43.5,0,0,1,6,3,88,88,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
55904,38,232,0x3F47C814C6865E4699FD123B8522BE373C486A8AC7044D0ED06500444FECFD22,0x80318F2DFD185F5D87DD01F3121D267807657D9E42A9F437746E7E2240A9FD4B,37,484,25,0,0,1,2,2,234,234,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
67797,48,139,0x7A48836DFF0CD2DAB4EB3D3E0A509F81453F63E72CCF70B5976D8FA48B4ECBE6,0xCEFB171E09F9F5B0A4E93751A3DA334B7EA3D9C8AD166C327BA1F8B96CA615EA,152,256.32,60,0,0,1,6,2,141,141,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
8824,59,920,0x7FB254246C908E05613BC4B8560034D04C4B94986A38C88F26DCA8F0768733F2,0xE63403B810B51FF18149AA24677E0A23DAAC0AFBC2A61D63123BC949676FE9FD,13,89,21,0,0,1,1,1,921,921,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
66762,17,147,0x3AA8F2684734D5E2A2DB17D66A7C675641BE2EB47020AEDFBF2386F27ADD47C0,0xF335F3799FDF9308EB40FDF6BA222B198BB43406AA67B80519718043D1333D05,295,1620,15,0,0,1,5,5,152,152,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
56401,57,227,0x107158CF50B7715AC297058E0BABE07A37BE3203E7126B49DF366BFD04F4B839,0xE958E19921822D53C58189A115FD3C07C1B7E8D2B20D2186F76F649CD9F4D760,185,680,170.5,0,0,1,10,5,232,232,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
31089,39,554,0xBA5C4222CA35EAD86066B0CF3D50DF6800F10C7818483F39495680C6DC761F06,0x67829AF5A524158B76459DDC6C5C4BEDEAD26334F62D782D269E0B33D72506F3,136,328.5,122.5,0,0,1,6,3,557,557,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
19526,43,755,0x5F77AB7917E81D184A752F466A66E41E57F7651C0BB29B952DAF059919EEAB84,0x2F366D98A8EF09096BD518B039A41690AADB854E5B993AA49587597A43ABCDC5,16,189.6,52,0,0,1,6,2,757,757,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
77551,30,68,0x3A65607BD5BAE39AB978C564712ED9D287CC3916AA06838F14D666235AF7F98D,0x6FE9BAA39E9D71E9435027764CFA880E1FB2932E4F5625D19F91D0CCF3092BF6,10,178,14,0,0,1,2,2,70,70,Travel Agent/Operator,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
75843,47,81,0x0F2B6DFB8D6A72EF4A712706C46126FB4A7B654D6938D8360CDC54B473B39897,0xB3450C41EB2F1F9CA88AEC7DA5B785D72CB81A651DF2712630A9290DA15E256C,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
